school,subject,course,ID,"Disciplinary
Belonging.Score.pre","Disciplinary
Belonging.Score.Range.pre","Disciplinary
Belonging.Score.SD.pre",Community_1.pre,Community_2.pre,Community_3.pre,"Disciplinary
Belonging.Score.post","Disciplinary
Belonging.Score.Range.post","Disciplinary
Belonging.Score.SD.post",Community_1.post,Community_2.post,Community_3.post,"Disciplinary
Belonging.Score.diff",Self-Efficacy.Score.pre,Self-Efficacy.Score.Range.pre,Self-Efficacy.Score.SD.pre,Efficacy_1.pre,Efficacy_2.pre,Efficacy_3.pre,Efficacy_4.pre,Efficacy_5.pre,Self-Efficacy.Score.post,Self-Efficacy.Score.Range.post,Self-Efficacy.Score.SD.post,Efficacy_1.post,Efficacy_2.post,Efficacy_3.post,Efficacy_4.post,Efficacy_5.post,Self-Efficacy.Score.diff,"Social
Belonging.Score.mid","Social
Belonging.Score.Range.mid","Social
Belonging.Score.SD.mid",SocialBelongingMid_1.mid,SocialBelongingMid_2.mid,SocialBelongingMid_3.mid,SocialBelongingMid_4.mid,SocialBelongingMid_5.mid,SocialBelongingMid_6.mid,SocialBelongingMid_7.mid,SocialBelongingMid_8.mid,SocialBelongingMid_9.mid,SocialBelongingMid_10.mid,"Course
Climate.Score.mid","Course
Climate.Score.Range.mid","Course
Climate.Score.SD.mid",Climate1Mid_1.mid,Climate1Mid_2.mid,Climate1Mid_3.mid,Climate1Mid_4.mid,Climate1Mid_5.mid,Climate1Mid_6.mid,Climate1Mid_7.mid,Climate1Mid_8.mid,Climate1Mid_9.mid,Climate2Mid_1.mid,Climate2Mid_2.mid,Climate2Mid_3.mid,Climate2Mid_4.mid,Climate2Mid_5.mid,Climate2Mid_6.mid,Climate2Mid_7.mid,Climate2Mid_8.mid,Climate2Mid_9.mid,Climate3Mid_1.mid,Climate3Mid_2.mid,Climate3Mid_3.mid,Climate3Mid_4.mid,Climate3Mid_5.mid,Climate3Mid_6.mid,Climate3Mid_7.mid,Climate3Mid_8.mid,Major,Major_9_TEXT,CourseInfluMaj_1,DiscPicture.pre,DiscPicture.post,survey,BarriersClosed1_1,BarriersClosed1_2,BarriersClosed1_3,BarriersClosed1_4,BarriersClosed1_5,BarriersClosed1_6,BarriersClosed2_7,BarriersClosed2_8,BarriersClosed2_9,BarriersClosed2_10,BarriersClosed2_11,BarriersClosed2_12,IndigenousIdentity,TwoSpirit,GeographicOrigin,RaceIdentity,RaceIdentity_10_TEXT,Racialization,ParentEducation,GenderIdentity,GenderIdentity_5_TEXT,TransIdentity,TransIdentity_4_TEXT,SexualIdentity,SexualIdentity_7_TEXT,LanguagesSchool,LanguagesSchool_18_TEXT,LanguagesHome,LanguagesHome_18_TEXT,WhenCanada,DisabilitySpecific,DisabilitySpecific_9_TEXT,DisabilityImpacts1,DisabilityImpacts1_6_TEXT,DisabilityImpacts2,DisabilityImpacts2_13_TEXT,PaidWork_5,Enrichment_1,Commuting_1,PersonalCommitments_1,NonExam,TermExam,FinalExam,TotalGrade,WeightedExam,Other,section
YorkU,Chemistry,CHEM 1000,dafccdc9c30d522c,4.666666666666667,2,1.1547005383792517,4,6,4,6.333333333333333,1,0.5773502691896258,6,7,6,1.666666666666666,7,0,0,7,7,7,7,7,6,0,0,6,6,6,6,6,-1,3.7,6,2.6267851073127395,7,4,7,7,1,1,4,1,4,1,6.115384615384615,6,1.8617609530103065,3,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,6,7,7,4,4,computer science,NA,3,"A person who loves to work with chemicals, is fond of different aspects of chemical nature of different substances around us.",N/A,3,0,8,2,0,10,1,5,0,2,5,5,0,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Man,NA,No,NA,Heterosexual/Straight,NA,"English,Hindi",NA,English,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,15,5,25,1,67.80080000000001,35.666,58.11,68.01924,44.527571428571434,NA,
YorkU,Chemistry,CHEM 1000,daff413c0085e3e0,7,0,0,7,7,7,6.666666666666667,1,0.5773502691896258,7,6,7,-0.33333333333333304,6.8,1,0.44721359549995793,7,7,6,7,7,7,0,0,7,7,7,7,7,0.20000000000000018,6.2,2,0.9189365834726815,7,7,6,7,5,5,7,5,7,6,6.3076923076923075,3,0.9281909617845143,7,6,7,7,7,7,6,7,6,5,4,7,7,7,7,7,7,6,7,6,6,6,4,5,7,6,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,3,"The type of person which comes to my mind when I think of the Chemistry community is the group of people involve in some work, which can bring a positive impact on the society, on the basis of their work in research.",When I think about the Chemistry community I think about the people involve in different research and helping the medicine community and clinical experiments.,3,9,1,9,0,6,7,1,0,6,10,10,10,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,Prefer not to answer,NA,"English,Hindi,Not listed. Please specify (optional):",Gujarati,Not listed. Please specify (optional):,Gujarati,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,0,5,20,4,68.48329166666667,54.875,58.11,77.319625,56.504428571428576,NA,
YorkU,Chemistry,CHEM 1000,db9ddf335eda2096,3.6666666666666665,2,1.1547005383792515,3,5,3,NA,NA,NA,NA,NA,NA,NA,3.4,3,1.5165750888103102,3,5,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I think of an extremely intelligent and diligent worker.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,Yes,At least one of my parents/guardians has completed a university degree,Man,NA,Prefer not to answer,NA,"Bisexual,Pansexual,Queer",NA,"English,Urdu",NA,Urdu,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.),Neurological condition (e.g., learning disability, autism spectrum disorder, traumatic brain injury, attention deficit / hyperactivity disorder, etc.)",NA,My accessibility and support need(s) at school,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,NA,1,5,NA,65.02770833333334,NA,21.62,32.048815000000005,NA,NA,
YorkU,Chemistry,CHEM 1000,dd12b4c57fe0c803,NA,NA,NA,NA,NA,NA,6.333333333333333,1,0.5773502691896258,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,7,7,7,7,7,NA,4.1,4,1.1005049346146119,6,5,4,4,4,4,4,2,3,5,4.615384615384615,3,0.8038369524685005,5,4,4,5,4,5,5,5,5,6,4,4,4,4,4,6,5,4,5,5,4,4,3,6,4,6,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology),chemistry",NA,2,NA,"A smart, logical thinking person who can work collaboratively with other professionals to solve complex problems and help advance the understanding of the world around us.",3,1,2,3,1,1,2,4,2,1,3,3,4,No,NA,NA,"Black (examples: African, Afro-Caribbean, African-Canadian descent)",NA,Yes,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,English,NA,English,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,20,10,5,10,65.961875,42.083999999999996,66.22,70.575675,49.62857142857143,NA,
YorkU,Chemistry,CHEM 1000,de5c36196c3329a1,1.6666666666666667,2,1.1547005383792517,1,1,3,NA,NA,NA,NA,NA,NA,NA,5.2,3,1.3038404810405297,6,6,5,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person who is interested in laboratary experiences, who loves chemistry and who wants to have a future career in this field.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"Middle Eastern / West Asian (examples: Arab, Persian, Egyptian, Iranian, Turkish)",NA,No,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,"English,Not listed. Please specify (optional):",Turkish,Not listed. Please specify (optional):,Turkish,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,11,15,9,0,69.62406666666666,63.041,80.07,88.06172,68.04414285714284,NA,
YorkU,Chemistry,CHEM 1000,dea231db2b00bcc7,6,2,1,5,7,6,NA,NA,NA,NA,NA,NA,NA,5,0,0,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"When I think of chemistry community, in my mind I imagined people or person working with chemicals,  doing researchers and finding something new every year.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,English,NA,Not listed. Please specify (optional):,Tamil,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,1,1,5,5,68.15026666666668,13.584,6.08,38.92808,12.729428571428572,NA,
YorkU,Chemistry,CHEM 1000,ded66f98157f49bd,5,2,1,5,6,4,NA,NA,NA,NA,NA,NA,NA,4.4,3,1.3416407864998738,5,5,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,4,1.1005049346146119,2,2,1,1,5,2,2,2,2,2,5.423076923076923,5,1.3014784492438412,5,6,6,5,6,2,7,6,6,7,6,6,4,6,6,6,3,7,5,6,4,6,3,5,7,5,NA,NA,NA,When I think of a person in the chemistry community I most often think of someone who works in a research lab doing chemical experiments or someone who works as a part of the pharmaceutical community.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,Yes,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,Hindi,NA,English,NA,Grade 5,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,1,10,5,4,74.40066666666667,57.166,67.23,81.1552,59.120714285714286,NA,
YorkU,Chemistry,CHEM 1000,df04288ad7ce2e79,4.666666666666667,1,0.5773502691896258,4,5,5,NA,NA,NA,NA,NA,NA,NA,5.6,1,0.5477225575051662,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Someone who excels in memorization of formulas and mathematics applied to chemical reactions. Hardworking, dedicated, and passionate individuals for their interests in chemistry.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,Heterosexual/Straight,NA,English,NA,English,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.),I don't have a disability or ongoing medical condition",NA,NA,NA,NA,NA,0,12,0,3,52.888000000000005,NA,14.19,27.084039999999998,NA,NA,
YorkU,Chemistry,CHEM 1000,e0b16f665d8590e4,3.3333333333333335,3,1.5275252316519465,2,3,5,NA,NA,NA,NA,NA,NA,NA,5,2,0.7071067811865476,5,6,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Someone who is doing experiments in a lab most of their time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Prefer not to answer,NA,No,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,Persian / Farsi,NA,Persian / Farsi,NA,University or equivalent,"Mental health condition (e.g., depression, anxiety, etc.)",NA,How included I feel in a class,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,15,50,1,0,62.99372222222222,22.666,41.89,47.84182,28.804428571428573,NA,
YorkU,Chemistry,CHEM 1000,e1075d2fb5dffaeb,NA,NA,NA,NA,NA,NA,6,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,6,6,6,6,6,NA,5.9,1,0.31622776601683794,6,6,6,6,6,6,6,6,6,5,6.538461538461538,6,1.6304789291682176,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,1,7,7,7,7,computer science,NA,0,NA,I think people in this community would take chemistry as their common interests.,3,2,1,2,0,1,1,1,2,3,1,1,2,No,NA,NA,"East Asian (examples: Chinese, Korean, Japanese, Taiwanese descent)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,Heterosexual/Straight,NA,"Cantonese,English,Mandarin",NA,Mandarin,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,10,2,3,10,75.33346666666667,70,91.22,96.96604,75.93742857142857,NA,
YorkU,Chemistry,CHEM 1000,e37295555f648c98,4,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,5,0,0,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"someone working in a lab with chemicals
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,Yes,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Hindi",NA,"English,Not listed. Please specify (optional):",marathi,Grade 9,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,20,2,15,20,42.171791666666664,NA,NA,14.283845,NA,NA,
YorkU,Chemistry,CHEM 1000,e52821ae20c2dd4b,3.6666666666666665,2,1.1547005383792515,3,5,3,NA,NA,NA,NA,NA,NA,NA,4.6,3,1.1401754250991378,3,6,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A person who is good at math or can understand it in a more complicated level than basic math. A person who can apply as chemistry is all about applying what you have learned.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"Middle Eastern / West Asian (examples: Arab, Persian, Egyptian, Iranian, Turkish)",NA,I am not certain,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,"Arabic,English",NA,Arabic,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,0,6,2,5,71.5039,60.541,84.12,88.70942000000001,67.83057142857143,NA,
YorkU,Chemistry,CHEM 1000,e7c76cec626afd7a,4.333333333333333,3,1.5275252316519465,4,3,6,NA,NA,NA,NA,NA,NA,NA,6,0,0,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"researchers, scientists, professors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"Southeast Asian (examples: Filipino, Vietnamese, Cambodian, Thai, Indonesian descent)",NA,Prefer not to answer,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Heterosexual/Straight,NA,English,NA,Not listed. Please specify (optional):,Burmese,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,0,5,50,NA,59.77599166666666,16.875,16.22,36.576685,16.651714285714284,NA,
YorkU,Chemistry,CHEM 1000,eb4dcd00bad3fd66,3,3,1.7320508075688772,4,1,4,5.666666666666667,3,1.5275252316519465,4,6,7,2.666666666666667,6.4,2,0.8944271909999159,7,7,5,6,7,5.6,1,0.5477225575051662,5,6,5,6,6,-0.8000000000000007,1.6,6,1.8973665961010278,1,1,1,1,1,1,7,1,1,1,4.6923076923076925,5,1.5942203302989402,7,4,3,2,6,7,4,6,6,4,2,2,5,6,4,6,4,5,6,7,4,4,3,6,6,3,engineering,NA,0,"Regular build. Male or female. Generally, a more composed presence.","Normal looking person, maybe some of them a little nerdier, but for the most part normal.",3,0,10,0,0,0,8,10,0,9,10,1,7,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,Yes,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,English,NA,English,NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,5,10,6,50,71.06200000000001,NA,82.43,83.92908,NA,NA,
YorkU,Chemistry,CHEM 1000,ec3e1d6402e5ae16,NA,NA,NA,NA,NA,NA,3,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3,1.3038404810405297,1,4,4,4,3,NA,2.8,6,2.250925735484551,4,1,1,1,1,6,7,3,3,1,2.6538461538461537,6,2.152994337053541,4,4,4,7,4,7,4,1,1,1,1,1,1,1,5,1,1,1,1,4,1,4,1,1,7,1,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology),chemistry,mathematics,physics and astronomy",NA,-2,NA,smart and high level of education,3,8,3,7,7,7,7,1,9,6,2,3,7,No,NA,NA,"Middle Eastern / West Asian (examples: Arab, Persian, Egyptian, Iranian, Turkish)",NA,No,At least one of my parents/guardians has completed a university degree,Woman,NA,No,NA,Bisexual,NA,"Arabic,English",NA,Arabic,NA,Grade 9,"Mental health condition (e.g., depression, anxiety, etc.)",NA,"How people treat me at school,How included I feel in a class",NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.),Pain",NA,19,0,2,0,64.63789999999999,28.166,NA,43.803619999999995,NA,NA,
YorkU,Chemistry,CHEM 1000,ec46babb83dc5c3e,4,2,1,3,4,5,NA,NA,NA,NA,NA,NA,NA,4.2,2,0.8366600265340756,4,5,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,People working in the chemistry field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Woman,NA,No,NA,Pansexual,NA,English,NA,English,NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,9,0,10,NA,73.38568333333333,43.416,59.46,72.12283,48.93257142857142,NA,
YorkU,Chemistry,CHEM 1000,f1dcaf3766e0ab7d,3.3333333333333335,1,0.5773502691896258,3,4,3,NA,NA,NA,NA,NA,NA,NA,4,2,1,3,5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"One pursuing a career with a strong chemistry background
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,I am not certain,Prefer not to answer,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Hindi,Urdu",NA,"English,Urdu",NA,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,25,10,15,25,66.8371,40.666,57.09,68.75038,47.07871428571429,NA,
YorkU,Chemistry,CHEM 1000,f36ccce6b6d8f6fe,4.666666666666667,1,0.5773502691896258,4,5,5,NA,NA,NA,NA,NA,NA,NA,4.2,2,0.8366600265340756,4,5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Someone who is not afraid to take risks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"Middle Eastern / West Asian (examples: Arab, Persian, Egyptian, Iranian, Turkish),South Asian (examples: East Indian, Pakistani, Bangladeshi, Sri Lankan, Indo-Caribbean descent)",NA,I am not certain,At least one of my parents/guardians has completed a university degree,Non-binary person,NA,No,NA,Asexual,NA,English,NA,Urdu,NA,Kindergarten or earlier,"Mental health condition (e.g., depression, anxiety, etc.)",NA,Prefer not to answer,NA,"Concentrating, learning, and/or remembering,Emotional, mental, or psychological health/wellbeing,Energy and fatigue,Executive functioning (i.e., planning, focussing, prioritizing tasks, managing time, etc.)",NA,0,15,7,10,NA,NA,NA,NA,NA,NA,NA
YorkU,Chemistry,CHEM 1000,f4919f345d21a621,5,6,3.4641016151377544,7,1,7,NA,NA,NA,NA,NA,NA,NA,4,3,1.224744871391589,4,5,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,very intelligent and intellectual people who have broad knowledge regarding chemistry.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,"White (examples: European descent including German, Scottish, etc.)",NA,No,Prefer not to answer,Woman,NA,No,NA,Heterosexual/Straight,NA,"English,Not listed. Please specify (optional):",italian,"English,Not listed. Please specify (optional):",italian,Kindergarten or earlier,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,15,4,35,15,NA,NA,NA,NA,NA,NA,NA
YorkU,Chemistry,CHEM 1000,f6807bff77a9f60c,5,5,2.6457513110645907,6,2,7,5,3,1.7320508075688772,6,3,6,0,7,0,0,7,7,7,7,7,5.6,1,0.5477225575051662,5,6,5,6,6,-1.4000000000000004,4,4,1.7638342073763937,6,6,5,3,5,2,2,6,3,2,4.346153846153846,6,1.787563877287918,5,2,1,6,2,6,6,5,2,5,6,6,2,5,4,3,2,5,5,6,3,6,2,5,7,6,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology),other (e.g. social sciences, humanities, business)",health studies,0,"Smart, dedicated and passionate about chemistry.","someone who is interested in science, research and chemistry.",3,6,4,6,9,2,6,2,6,9,2,2,6,No,NA,NA,"Middle Eastern / West Asian (examples: Arab, Persian, Egyptian, Iranian, Turkish)",NA,Yes,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,"English,Persian / Farsi",NA,Persian / Farsi,NA,University or equivalent,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,0,10,8,0,72.275,NA,NA,44.260999999999996,NA,NA,
YorkU,Chemistry,CHEM 1000,f88b6bb8261cd2c2,3.3333333333333335,3,1.5275252316519468,2,5,3,4,2,1,4,5,3,0.6666666666666665,5.6,1,0.5477225575051662,5,6,5,6,6,4.8,4,1.4832396974191326,3,7,4,5,5,-0.7999999999999998,2.4,4,1.1737877907772671,3,1,2,2,5,1,2,3,3,2,4.8076923076923075,4,1.0205579167977001,4,3,5,6,5,4,4,6,6,4,4,3,5,5,5,5,4,6,5,5,6,4,4,6,7,4,chemistry,NA,3,"I picture very intelligent people who are pursuing a Chemistry degree to reach and get into medical school,   pharmacy school and or work in the field of Chemistry.",NA,3,6,2,5,4,2,5,7,5,5,5,5,4,No,NA,NA,"Middle Eastern / West Asian (examples: Arab, Persian, Egyptian, Iranian, Turkish)",NA,I am not certain,"My parent(s)/guardian(s) have not completed a university degree, but may hold a high school diploma, college-level certificate/diploma, or an incomplete college or university degree",Man,NA,No,NA,Heterosexual/Straight,NA,"Arabic,English,French,Not listed. Please specify (optional):",Armenian,Not listed. Please specify (optional):,Armenian,Grade 7,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,11,7,5,5,68.20816666666666,10.5,13.51,34.46836,11.338714285714286,NA,
YorkU,Chemistry,CHEM 1000,fbf52cb8b250a6fa,NA,NA,NA,NA,NA,NA,5,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,1,0.44721359549995787,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"biological sciences (e.g. biochemistry, biology, biotechnology, botany, ecology, evolution, molecular biology, neuroscience, physiology)",NA,0,NA,"Lab scientists, teachers",3,7,5,6,5,5,4,1,5,7,5,5,10,No,NA,NA,"Black (examples: African, Afro-Caribbean, African-Canadian descent)",NA,Yes,At least one of my parents/guardians has completed a university degree,Man,NA,No,NA,Heterosexual/Straight,NA,English,NA,English,NA,Grade 7,I don't have a disability or ongoing medical condition,NA,NA,NA,NA,NA,0,25,1,1,64.91429166666667,30.166,27.03,50.953425,30.775,NA,
